PKEY,GRASS_SPP,Interval1,Interval2,Interval3,Interval4,Interval5,Interval6,Interval7,Interval8,Interval9,Interval10,DURMETH
MSCCLEM:24:7_2011_7_6_6,CCSP,2,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:24:8_2011_7_6_6,CCSP,2,2,0,0,0,0,0,0,0,0,CC
MSCCLEM:24:9_2011_7_6_6,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:25:1_2011_6_29_9,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:25:10_2011_6_29_7,CCSP,2,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:25:14_2011_6_29_6,CCSP,2,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:25:15_2011_6_29_6,CCSP,1,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:25:17_2011_6_29_6,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:25:19_2011_6_29_5,CCSP,3,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:25:21_2011_6_29_5,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:25:4_2011_6_29_8,CCSP,0,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:25:5_2011_6_29_8,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:25:6_2011_6_29_7,CCSP,1,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:25:8_2011_6_29_7,CCSP,0,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:26:0_2011_7_4_5,CCSP,2,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:26:10_2011_7_4_7,CCSP,1,1,1,0,0,0,0,0,0,0,CC
MSCCLEM:26:11_2011_7_4_7,CCSP,1,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:26:12_2011_7_4_7,CCSP,2,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:26:13_2011_7_4_7,CCSP,5,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:26:14_2011_7_4_8,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:26:15_2011_7_4_8,CCSP,5,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:26:18_2011_7_4_8,CCSP,2,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:26:19_2011_7_4_9,CCSP,3,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:26:3_2011_7_4_5,CCSP,4,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:26:5_2011_7_4_6,CCSP,2,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:26:7_2011_7_4_6,CCSP,3,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:26:9_2011_7_4_6,CCSP,4,2,0,0,0,0,0,0,0,0,CC
MSCCLEM:28:10_2011_5_30_7,CCSP,2,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:28:12_2011_5_30_7,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:28:14_2011_5_30_7,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:28:15_2011_5_30_6,CCSP,0,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:28:16_2011_5_30_6,CCSP,4,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:28:17_2011_5_30_6,CCSP,1,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:28:18_2011_5_30_6,CCSP,2,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:28:19_2011_5_30_6,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:28:2_2011_5_30_9,CCSP,2,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:28:20_2011_5_30_5,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:28:21_2011_5_30_5,CCSP,0,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:28:4_2011_5_30_8,CCSP,2,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:28:5_2011_5_30_8,CCSP,2,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:28:6_2011_5_30_8,CCSP,3,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:28:7_2011_5_30_8,CCSP,0,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:28:9_2011_5_30_8,CCSP,2,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:3:0_2011_5_31_5,CCSP,3,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:3:1_2011_5_31_5,CCSP,5,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:3:-1_2011_5_31_9,CCSP,4,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:3:10_2011_5_31_7,CCSP,4,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:3:12_2011_5_31_7,CCSP,2,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:3:13_2011_5_31_7,CCSP,3,1,1,0,0,0,0,0,0,0,CC
MSCCLEM:3:14_2011_5_31_8,CCSP,4,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:3:18_2011_5_31_8,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:3:19_2011_5_31_8,CCSP,3,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:3:2_2011_5_31_5,CCSP,4,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:3:20_2011_5_31_9,CCSP,1,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:3:21_2011_5_31_9,CCSP,4,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:3:3_2011_5_31_6,CCSP,3,0,2,0,0,0,0,0,0,0,CC
MSCCLEM:3:-3_2011_5_31_9,CCSP,3,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:3:5_2011_5_31_6,CCSP,3,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:3:6_2011_5_31_6,CCSP,4,1,1,0,0,0,0,0,0,0,CC
MSCCLEM:3:7_2011_5_31_6,CCSP,2,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:3:8_2011_5_31_7,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:3:9_2011_5_31_7,CCSP,3,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:30:0_2011_6_21_5,CCSP,3,3,1,0,0,0,0,0,0,0,CC
MSCCLEM:30:1_2011_6_21_5,CCSP,0,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:30:11_2011_6_21_8,CCSP,2,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:30:12_2011_6_21_8,CCSP,0,2,0,0,0,0,0,0,0,0,CC
MSCCLEM:30:13_2011_6_21_8,CCSP,2,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:30:15_2011_6_21_9,CCSP,2,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:30:16_2011_6_21_9,CCSP,0,3,0,0,0,0,0,0,0,0,CC
MSCCLEM:30:17_2011_6_21_9,CCSP,2,2,0,0,0,0,0,0,0,0,CC
MSCCLEM:30:2_2011_6_21_5,CCSP,1,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:30:3_2011_6_21_5,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:30:8_2011_6_21_7,CCSP,1,2,0,0,0,0,0,0,0,0,CC
MSCCLEM:30:9_2011_6_21_7,CCSP,0,2,1,0,0,0,0,0,0,0,CC
MSCCLEM:31:10_2011_6_7_6,CCSP,0,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:31:13_2011_6_7_7,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:31:15_2011_6_7_7,CCSP,0,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:31:18_2011_6_7_8,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:31:20_2011_6_7_8,CCSP,3,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:31:22_2011_6_7_8,CCSP,3,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:31:23_2011_6_7_9,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:31:24_2011_6_7_9,CCSP,1,0,2,0,0,0,0,0,0,0,CC
MSCCLEM:31:7_2011_6_7_6,CCSP,3,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:31:8_2011_6_7_6,CCSP,4,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:32:0_2011_6_21_5,CCSP,0,0,2,0,0,0,0,0,0,0,CC
MSCCLEM:32:1_2011_6_21_5,CCSP,4,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:32:11_2011_6_21_7,CCSP,3,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:32:12_2011_6_21_8,CCSP,1,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:32:13_2011_6_21_8,CCSP,1,1,1,0,0,0,0,0,0,0,CC
MSCCLEM:32:17_2011_6_21_9,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:32:4_2011_6_21_5,CCSP,2,1,1,0,0,0,0,0,0,0,CC
MSCCLEM:32:5_2011_6_21_6,CCSP,1,0,3,0,0,0,0,0,0,0,CC
MSCCLEM:32:6_2011_6_21_6,CCSP,2,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:32:7_2011_6_21_6,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:32:8_2011_6_21_7,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:32:9_2011_6_21_7,CCSP,4,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:35:10_2011_6_4_6,CCSP,1,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:35:11_2011_6_4_7,CCSP,2,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:35:12_2011_6_4_7,CCSP,0,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:35:20_2011_6_4_8,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:36:10_2011_6_7_6,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:36:12_2011_6_7_6,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:36:13_2011_6_7_6,CCSP,0,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:36:14_2011_6_7_7,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:36:15_2011_6_7_7,CCSP,2,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:36:16_2011_6_7_7,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:36:3_2011_6_7_5,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:36:4_2011_6_7_5,CCSP,0,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:36:5_2011_6_7_5,CCSP,0,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:36:7_2011_6_7_5,CCSP,2,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:36:9_2011_6_7_6,CCSP,1,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:37:0_2011_6_17_5,CCSP,1,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:37:2_2011_6_17_5,CCSP,3,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:37:3_2011_6_17_5,CCSP,0,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:37:4_2011_6_17_5,CCSP,3,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:37:5_2011_6_17_6,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:37:6_2011_6_17_6,CCSP,3,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:37:7_2011_6_17_6,CCSP,2,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:4:0_2011_6_4_5,CCSP,1,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:4:1_2011_6_4_5,CCSP,3,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:4:10_2011_6_4_6,CCSP,2,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:4:12_2011_6_4_7,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:4:13_2011_6_4_7,CCSP,1,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:4:14_2011_6_4_7,CCSP,0,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:4:15_2011_6_4_7,CCSP,0,2,0,0,0,0,0,0,0,0,CC
MSCCLEM:4:16_2011_6_4_7,CCSP,3,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:4:18_2011_6_4_8,CCSP,0,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:4:2_2011_6_4_5,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:4:3_2011_6_4_5,CCSP,2,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:4:5_2011_6_4_6,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:4:6_2011_6_4_6,CCSP,2,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:4:7_2011_6_4_6,CCSP,2,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:4:9_2011_6_4_6,CCSP,2,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:42:1_2011_6_24_5,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:42:11_2011_6_24_8,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:42:2_2011_6_24_5,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:42:3_2011_6_24_6,CCSP,1,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:42:4_2011_6_24_6,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:42:5_2011_6_24_6,CCSP,0,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:42:6_2011_6_24_6,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:42:8_2011_6_24_7,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:43:0_2011_6_21_6,CCSP,2,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:43:-1_2011_6_21_6,CCSP,0,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:43:14_2011_6_21_9,CCSP,0,1,1,0,0,0,0,0,0,0,CC
MSCCLEM:43:17_2011_6_21_10,CCSP,2,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:43:2_2011_6_21_7,CCSP,1,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:43:-3_2011_6_21_5,CCSP,1,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:43:3_2011_6_21_7,CCSP,2,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:43:5_2011_6_21_7,CCSP,0,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:44:10_2011_5_31_6,CCSP,2,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:44:15_2011_5_31_7,CCSP,2,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:44:17_2011_5_31_8,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:44:5_2011_5_31_6,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:44:8_2011_5_31_6,CCSP,2,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:46:0_2011_6_24_5,CCSP,0,1,2,0,0,0,0,0,0,0,CC
MSCCLEM:46:1_2011_6_24_5,CCSP,0,2,0,0,0,0,0,0,0,0,CC
MSCCLEM:46:11_2011_6_24_7,CCSP,1,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:46:14_2011_6_24_8,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:46:2_2011_6_24_5,CCSP,3,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:46:3_2011_6_24_5,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:46:4_2011_6_24_6,CCSP,2,1,1,0,0,0,0,0,0,0,CC
MSCCLEM:46:5_2011_6_24_6,CCSP,3,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:47:11_2011_6_14_7,CCSP,5,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:47:12_2011_6_14_7,CCSP,4,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:47:13_2011_6_14_7,CCSP,0,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:47:14_2011_6_14_7,CCSP,2,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:47:16_2011_6_14_8,CCSP,1,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:47:17_2011_6_14_8,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:47:18_2011_6_14_8,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:47:19_2011_6_14_8,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:47:6_2011_6_14_6,CCSP,0,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:48:0_2011_6_5_6,CCSP,0,2,0,0,0,0,0,0,0,0,CC
MSCCLEM:48:10_2011_6_5_8,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:48:11_2011_6_5_8,CCSP,2,0,2,0,0,0,0,0,0,0,CC
MSCCLEM:48:12_2011_6_5_8,CCSP,4,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:48:13_2011_6_5_8,CCSP,2,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:48:15_2011_6_5_9,CCSP,0,2,0,0,0,0,0,0,0,0,CC
MSCCLEM:48:2_2011_6_5_7,CCSP,1,2,1,0,0,0,0,0,0,0,CC
MSCCLEM:48:6_2011_6_5_7,CCSP,0,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:48:8_2011_6_5_7,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:48:9_2011_6_5_8,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:49:0_2011_6_23_5,CCSP,3,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:49:1_2011_6_23_5,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:49:11_2011_6_23_8,CCSP,2,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:49:2_2011_6_23_5,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:49:7_2011_6_23_6,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:50:11_2011_6_3_7,CCSP,2,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:50:12_2011_6_3_7,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:50:13_2011_6_5_5,CCSP,1,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:50:14_2011_6_5_5,CCSP,1,0,2,0,0,0,0,0,0,0,CC
MSCCLEM:50:15_2011_6_5_5,CCSP,2,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:50:16_2011_6_5_5,CCSP,1,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:50:17_2011_6_5_6,CCSP,2,2,0,0,0,0,0,0,0,0,CC
MSCCLEM:50:18_2011_6_5_6,CCSP,0,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:50:19_2011_6_5_6,CCSP,2,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:50:4_2011_6_3_6,CCSP,1,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:50:5_2011_6_3_6,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:50:8_2011_6_3_7,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:51:10_2011_6_2_7,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:51:3_2011_6_2_5,CCSP,1,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:51:4_2011_6_2_6,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:51:5_2011_6_2_6,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:54:0_2011_5_29_5,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:54:1_2011_5_29_5,CCSP,2,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:54:10_2011_5_29_7,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:54:12_2011_5_29_7,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:54:14_2011_5_29_8,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:54:4_2011_5_29_6,CCSP,1,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:54:5_2011_5_29_6,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:54:6_2011_5_29_6,CCSP,2,2,0,0,0,0,0,0,0,0,CC
MSCCLEM:54:7_2011_5_29_6,CCSP,3,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:54:8_2011_5_29_6,CCSP,1,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:54:9_2011_5_29_7,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:55-116:12_2011_7_3_6,CCSP,1,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:55-116:14_2011_7_3_5,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:55-116:15_2011_7_3_5,CCSP,2,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:55-116:16_2011_7_3_5,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:55-116:18_2011_7_3_5,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:56:0_2011_6_8_5,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:56:10_2011_6_8_6,CCSP,2,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:56:14_2011_6_8_7,CCSP,0,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:56:15_2011_6_8_7,CCSP,1,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:56:16_2011_6_8_7,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:56:17_2011_6_8_7,CCSP,2,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:56:18_2011_6_8_8,CCSP,0,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:56:19_2011_6_8_8,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:56:2_2011_6_8_5,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:58:0_2011_6_1_4,CCSP,1,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:58:1_2011_6_1_5,CCSP,0,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:58:12_2011_6_1_7,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:58:14_2011_6_1_7,CCSP,3,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:58:2_2011_6_1_5,CCSP,1,2,0,0,0,0,0,0,0,0,CC
MSCCLEM:58:20_2011_6_1_8,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:58:22_2011_6_1_8,CCSP,1,0,2,0,0,0,0,0,0,0,CC
MSCCLEM:58:23_2011_6_1_8,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:58:3_2011_6_1_5,CCSP,0,2,0,0,0,0,0,0,0,0,CC
MSCCLEM:58:4_2011_6_1_5,CCSP,2,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:58:6_2011_6_1_5,CCSP,1,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:58:7_2011_6_1_6,CCSP,2,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:58:9_2011_6_1_6,CCSP,1,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:59:1_2011_6_5_8,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:59:-1_2011_6_5_9,CCSP,0,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:59:10_2011_6_5_6,CCSP,1,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:59:13_2011_6_5_6,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:59:14_2011_6_5_6,CCSP,1,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:59:16_2011_6_5_5,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:59:17_2011_6_5_5,CCSP,4,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:59:18_2011_6_5_5,CCSP,0,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:59:19_2011_6_5_5,CCSP,0,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:59:21_2011_6_5_9,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:59:4_2011_6_5_8,CCSP,1,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:59:5_2011_6_5_7,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:59:6_2011_6_5_7,CCSP,0,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:59:8_2011_6_5_7,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:59:9_2011_6_5_7,CCSP,1,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:6:0_2011_6_1_6,CCSP,2,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:6:1_2011_6_1_6,CCSP,1,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:6:10_2011_6_1_7,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:6:12_2011_6_1_8,CCSP,4,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:6:14_2011_6_1_8,CCSP,1,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:6:16_2011_6_1_8,CCSP,3,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:6:17_2011_6_1_8,CCSP,0,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:6:2_2011_6_1_6,CCSP,0,0,2,0,0,0,0,0,0,0,CC
MSCCLEM:6:3_2011_6_1_6,CCSP,1,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:6:5_2011_6_1_6,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:6:6_2011_6_1_7,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:6:7_2011_6_1_7,CCSP,0,2,0,0,0,0,0,0,0,0,CC
MSCCLEM:6:8_2011_6_1_7,CCSP,2,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:6:9_2011_6_1_7,CCSP,1,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:60:0_2011_6_14_5,CCSP,1,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:60:10_2011_6_14_7,CCSP,4,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:60:11_2011_6_14_7,CCSP,0,2,0,0,0,0,0,0,0,0,CC
MSCCLEM:60:13_2011_6_14_7,CCSP,1,1,0,0,0,0,0,0,0,0,CC
MSCCLEM:60:14_2011_6_14_7,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:60:15_2011_6_14_7,CCSP,3,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:60:17_2011_6_14_8,CCSP,3,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:60:18_2011_6_14_8,CCSP,0,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:60:19_2011_6_14_8,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:60:2_2011_6_14_5,CCSP,1,0,1,0,0,0,0,0,0,0,CC
MSCCLEM:60:21_2011_6_14_8,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:60:3_2011_6_14_6,CCSP,2,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:60:5_2011_6_14_6,CCSP,1,0,0,0,0,0,0,0,0,0,CC
MSCCLEM:60:6_2011_6_14_6,CCSP,3,0,0,0,0,0,0,0,0,0,CC
