PKEY,GRASS_SPP,Interval1,Interval2,Interval3,Interval4,Interval5,Interval6,Interval7,Interval8,Interval9,Interval10,DURMETH
SUFFIELD:593:340:1995_6_9_6_58,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:340:2006_6_4_5_22,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:340:2009_6_4_5_27,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:340:2015_6_9_5_32,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:345:1995_6_9_7_13,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:345:2006_6_4_5_35,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:345:2009_6_4_5_40,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:345:2015_6_9_5_49,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:350:1995_6_9_7_37,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:350:2006_6_4_5_47,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:350:2009_6_4_5_32,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:350:2015_6_9_6_8,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:355:1995_6_9_7_55,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:355:2006_6_4_5_59,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:355:2009_6_4_6_4,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:355:2015_6_9_6_25,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:360:2006_6_4_6_11,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:360:2009_6_4_6_15,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:365:1995_6_22_8_14,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:365:2006_6_4_6_24,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:365:2009_6_4_6_26,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:370:1995_6_22_7_59,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:370:2006_6_4_6_37,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:370:2009_6_4_6_39,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:370:2015_6_9_7_18,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:375:1995_6_22_7_44,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:375:2006_6_4_6_49,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:375:2009_6_4_6_50,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:375:2015_6_9_7_34,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:380:1995_6_22_7_26,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:380:2006_6_4_7_0,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:380:2009_6_4_7_2,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:380:2015_6_9_7_49,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:385:1995_6_22_7_12,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:385:2006_6_4_7_11,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:385:2015_6_9_8_6,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:390:1995_6_22_6_56,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:390:2006_6_4_7_26,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:395:1995_6_22_6_36,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:400:1995_6_22_6_19,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:400:2006_6_4_8_55,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:405:1995_6_22_6_2,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:410:1995_6_22_5_45,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:415:1995_6_18_6_36,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:415:2006_6_4_9_34,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:420:1995_6_22_5_13,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:593:425:1995_6_18_6_2,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:340:1995_6_14_7_24,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:340:2007_6_10_5_18,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:340:2008_5_31_6_4,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:340:2015_6_9_8_45,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:345:1994_6_5_8_6,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:345:1995_6_14_7_10,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:345:2007_6_10_5_35,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:345:2008_5_31_6_17,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:350:2007_6_10_5_50,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:350:2008_5_31_6_28,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:355:1994_6_5_7_28,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:355:1995_6_14_6_43,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:355:2007_6_10_6_5,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:355:2008_5_31_6_41,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:355:2015_6_9_8_0,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:360:1994_6_5_7_10,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:360:1995_6_14_6_26,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:360:2007_6_10_6_25,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:360:2008_5_31_6_58,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:360:2015_6_9_7_47,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:365:1994_6_5_6_50,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:365:2007_6_10_6_40,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:365:2008_5_31_7_10,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:365:2015_6_9_7_32,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:370:1995_6_14_5_53,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:370:2007_6_10_6_57,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:370:2008_5_31_7_25,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:375:1994_6_5_6_9,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:375:1995_6_14_5_38,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:375:2007_6_10_7_8,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:375:2008_5_31_7_38,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:375:2015_6_9_6_57,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:380:1994_6_5_5_55,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:380:1995_6_14_5_24,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:380:2007_6_10_7_22,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:380:2008_5_31_7_52,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:380:2015_6_9_6_45,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:385:1994_6_5_6_3,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:385:1995_6_14_5_31,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:385:2007_6_10_7_37,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:385:2008_5_31_8_5,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:385:2015_6_9_6_30,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:390:1995_6_14_5_49,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:395:2009_6_11_7_12,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:400:1994_6_5_7_10,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:400:1995_6_14_6_29,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:410:1994_6_5_7_45,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:410:1995_6_14_7_7,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:415:1994_6_5_8_3,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:415:1995_6_14_7_30,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:420:1994_6_5_8_24,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:594:420:1995_6_14_7_55,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:595:345:1995_6_22_6_7,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:595:350:1995_6_22_5_50,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:595:355:1995_6_14_8_32,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:595:360:1995_6_22_5_9,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:595:365:2007_6_10_8_57,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:595:365:2008_5_31_9_15,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:595:365:2009_6_11_6_15,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:595:365:2015_6_9_5_12,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:595:370:2007_6_10_8_45,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:595:370:2008_5_31_9_0,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:595:370:2015_6_9_5_27,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:595:375:2007_6_10_8_30,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:595:375:2008_5_31_8_46,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:595:375:2015_6_9_5_42,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:595:380:2007_6_10_8_16,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:595:380:2008_5_31_8_35,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:595:380:2015_6_9_5_54,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:595:385:2007_6_10_7_58,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:595:385:2008_5_31_8_22,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:595:385:2015_6_9_6_8,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:595:420:1995_6_14_8_46,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:596:340:1995_6_22_7_5,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:596:345:1995_6_22_7_28,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:596:350:1995_6_22_7_45,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:596:355:1995_6_22_8_5,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:596:360:1995_6_22_8_22,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:596:365:1995_6_14_5_12,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:596:370:1995_6_14_5_27,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:596:375:1995_6_14_5_45,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:596:380:1995_6_14_6_4,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:596:385:1995_6_14_6_23,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:596:390:1995_6_14_6_48,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:596:395:1995_6_14_7_5,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:596:400:1995_6_14_7_25,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:596:410:1995_6_14_8_8,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:597:345:1995_7_1_6_18,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:597:350:1995_7_1_6_39,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:597:355:1995_7_1_6_59,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:597:360:1995_7_1_7_20,GRSP,4,0,0,0,0,0,0,0,0,0,B
SUFFIELD:597:365:1995_7_1_7_34,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:597:370:1995_7_1_5_7,GRSP,4,0,0,0,0,0,0,0,0,0,B
SUFFIELD:597:375:1995_7_1_5_28,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:597:380:1995_7_1_5_46,GRSP,4,0,0,0,0,0,0,0,0,0,B
SUFFIELD:597:385:1995_7_1_6_3,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:597:390:1995_7_1_6_25,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:597:395:1995_7_1_6_42,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:597:400:1995_7_1_6_59,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:597:405:1995_7_1_7_15,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:597:410:1995_7_1_7_35,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:597:415:1995_7_1_7_51,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:597:420:1995_7_1_8_9,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:350:1995_7_1_5_47,GRSP,4,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:355:1995_7_1_5_32,GRSP,4,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:360:1995_6_24_5_11,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:365:1995_6_24_5_27,GRSP,4,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:365:2006_6_12_5_18,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:365:2008_6_4_5_49,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:365:2016_6_7_4_45,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:370:1995_6_24_5_43,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:370:2006_6_12_5_30,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:370:2008_6_4_5_55,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:370:2009_6_11_5_26,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:370:2016_6_7_5_0,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:375:1995_6_24_5_58,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:375:2006_6_12_5_41,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:375:2008_6_4_6_8,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:375:2009_6_11_5_38,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:375:2015_6_12_5_22,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:375:2016_6_7_5_13,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:380:1995_6_24_6_17,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:380:2006_6_12_5_54,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:380:2008_6_4_6_19,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:380:2009_6_11_5_51,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:380:2015_6_12_5_41,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:380:2016_6_7_5_32,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:385:1995_6_24_6_34,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:385:2006_6_12_6_6,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:385:2008_6_4_6_32,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:385:2015_6_12_5_57,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:385:2016_6_7_5_52,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:390:1995_6_24_6_53,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:390:2008_6_4_6_45,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:390:2009_6_11_6_15,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:390:2015_6_12_6_12,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:390:2016_6_7_6_7,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:395:1995_6_24_7_14,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:395:2006_6_12_6_34,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:395:2008_6_4_6_58,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:395:2009_6_11_6_28,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:395:2009_6_11_6_3,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:395:2015_6_12_6_27,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:395:2016_6_7_6_22,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:400:1995_6_24_7_43,GRSP,4,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:400:2006_6_12_6_47,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:400:2008_6_4_7_10,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:400:2009_6_11_6_40,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:400:2015_6_12_6_41,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:598:405:1995_6_24_7_58,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:350:1995_6_24_5_8,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:355:1995_6_24_5_19,GRSP,5,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:360:1995_6_24_5_19,GRSP,4,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:365:1995_6_24_5_51,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:365:2006_6_12_8_30,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:365:2008_6_4_8_50,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:365:2009_6_11_8_25,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:365:2015_6_12_8_46,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:365:2016_6_7_8_40,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:370:1995_6_24_6_2,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:370:2006_6_12_8_18,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:370:2008_6_4_8_37,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:370:2015_6_12_8_33,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:370:2016_6_7_8_26,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:375:1995_6_24_6_15,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:375:2006_6_12_8_8,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:375:2008_6_4_8_26,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:375:2009_6_11_8_1,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:375:2015_6_12_8_19,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:375:2016_6_7_8_12,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:380:1995_6_24_6_28,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:380:2006_6_12_7_57,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:380:2008_6_4_8_15,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:380:2016_6_7_7_58,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:385:1995_6_24_6_39,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:385:2006_6_12_7_43,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:385:2008_6_4_8_2,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:385:2009_6_4_7_37,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:385:2015_6_12_7_50,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:385:2016_6_7_7_45,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:390:1995_6_24_6_52,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:390:2006_6_12_7_31,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:390:2009_6_11_7_25,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:390:2016_6_7_7_32,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:395:1995_6_24_7_4,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:395:2006_6_12_7_16,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:395:2008_6_4_7_39,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:395:2015_6_12_7_19,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:395:2016_6_7_7_17,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:400:1995_6_24_7_18,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:400:2006_6_12_7_6,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:400:2008_6_4_7_27,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:400:2009_6_11_6_59,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:400:2016_6_7_7_4,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:405:1995_6_24_7_34,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:410:1995_6_24_7_48,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:599:415:1995_6_24_8_3,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:360:1994_6_17_5_54,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:360:2006_6_12_5_32,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:360:2008_6_4_5_40,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:360:2009_6_11_5_23,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:360:2015_6_12_5_0,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:360:2016_6_7_4_45,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:365:1994_6_17_5_35,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:365:2006_6_12_5_46,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:365:2008_6_4_5_54,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:365:2009_6_11_5_36,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:365:2015_6_12_5_16,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:365:2016_6_7_5_0,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:370:1994_6_17_6_18,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:370:2006_6_12_6_0,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:370:2008_6_4_6_11,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:370:2009_6_11_5_49,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:370:2015_6_12_5_34,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:370:2016_6_7_5_15,GRSP,3,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:375:1994_6_17_6_35,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:375:2006_6_12_6_14,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:375:2008_6_4_6_29,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:375:2009_6_11_6_4,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:375:2015_6_12_5_53,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:375:2016_6_7_5_34,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:380:1994_6_17_6_53,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:380:2006_6_12_6_30,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:380:2008_6_4_6_46,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:380:2009_6_11_6_18,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:380:2015_6_12_6_15,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:380:2016_6_7_5_55,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:385:1994_6_17_7_12,GRSP,2,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:385:2009_6_11_6_33,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:385:2015_6_12_6_35,GRSP,1,0,0,0,0,0,0,0,0,0,B
SUFFIELD:600:390:1994_6_17_7_27,GRSP,1,0,0,0,0,0,0,0,0,0,B
